mmsi,vessel_name,imo,call_sign,vessel_type,length,width,draft,cargo,transceiver_class
244780813,DEEP HELDER,IMO9690872,PBYU,34.0,65.0,16.0,5.0,34.0,A
244820666,VOS STAR,IMO9697131,PDCT,52.0,68.0,15.0,5.1,52.0,A
244830547,KONINGSDAM,IMO9692557,PBGJ,60.0,297.0,8.0,4.0,60.0,A
244850819,SIRENITA,,PA6518,37.0,25.0,8.0,4.0,52.0,B
244890033,SWAN SONG,IMO0000000,PC3156,36.0,16.0,5.0,4.0,52.0,B
244903000,SLUISGRACHT,IMO9202522,PFBE,70.0,172.0,25.0,10.6,70.0,A
245206000,EURODAM,IMO9378448,PHOS,60.0,285.0,32.0,8.0,60.0,A
245227000,SOMERS ISLES,IMO9375147,PHOX,70.0,99.0,15.0,5.8,79.0,A
245639000,FRASERBORG,IMO9419319,PCJS,70.0,154.0,17.0,8.3,70.0,A
245789000,SPIEGELGRACHT,IMO9197911,PCEO,70.0,168.0,25.0,10.7,70.0,A
245854000,HANZE GOTEBORG,IMO9646780,PCPK,70.0,179.0,30.0,10.1,70.0,A
245953000,ARAGONBORG,IMO9466312,PCGK,70.0,143.0,21.0,9.7,70.0,A
246028000,NOORDAM,IMO9230115,PHET,60.0,285.0,32.0,8.0,0.0,A
246456000,SLOTERGRACHT,IMO9197947,PDBP,70.0,168.0,25.0,10.7,70.0,A
246494000,STAD AMSTERDAM,IMO9185554,PECA,60.0,66.0,10.0,4.2,36.0,A
246648000,NIEUW AMSTERDAM,IMO9378450,PBWQ,60.0,285.0,32.0,8.0,60.0,A
246660000,HAPPY DOVER,IMO9551959,PBXH,70.0,156.0,25.0,10.3,70.0,A
246770000,MOLENGRACHT,IMO9571533,PCJG,70.0,142.0,18.0,8.7,70.0,A
246887000,THAMESBORG,IMO9546459,PCRE,70.0,172.0,21.0,9.4,70.0,A
246894000,HANZE GDANSK,IMO9605188,PCRT,70.0,179.0,30.0,10.1,70.0,A
247240600,247240600,IMO0000000,IQ9895,36.0,31.0,7.0,4.0,52.0,B
247282900,COSTA DELIZIOSA,IMO9398917,IBJD,60.0,293.0,32.0,8.1,60.0,A
247310400,GRANDE SIERRA LEONE,IMO9437945,IBOM,70.0,211.0,32.0,9.8,70.0,A
247385300,AIDAPERLA,IMO9636967,IBRL,60.0,300.0,48.0,0.0,60.0,A
247388700,ENRICO FERMI,IMO9789312,IBTX,80.0,180.0,28.0,7.5,80.0,A
247405800,GRANDE MIRAFIORI,IMO9782687,IBQY,70.0,199.0,36.0,9.6,70.0,A
247567000,MARIGOLA,IMO9173070,IBEL,80.0,145.0,22.0,10.1,80.0,A
248089000,CAPE SOUNIO,IMO9727625,9HA4509,70.0,330.0,48.0,10.0,70.0,A
248135000,SEASTAR ENDEAVOUR,IMO9544748,9HA4525,70.0,186.0,28.0,9.5,70.0,A
248152000,BALLA,IMO9749556,9HA4535,80.0,250.0,44.0,13.2,80.0,A
248162000,OCEAN CENTURY,IMO9485033,9HA4542,70.0,186.0,32.0,12.7,70.0,A
248183000,ANTHEIA,IMO9473078,9HA2232,70.0,168.0,25.0,8.5,70.0,A
248247000,CMA CGM MUSSET,IMO9406611,9HA2284,70.0,299.0,40.0,14.5,70.0,A
248432000,CMA CGM NERVAL,IMO9406623,9HA2361,70.0,299.0,40.0,14.5,74.0,A
248516000,CASTILLO DE MERIDA,IMO9742807,9HA4686,80.0,297.0,49.0,9.5,80.0,A
248567000,SANDALPHON,,9HB5851,37.0,31.0,7.0,2.4,37.0,A
248713000,ATLANTIK PRIDE,IMO9447328,9HA2480,82.0,140.0,22.0,9.7,82.0,A
248732000,POLA ELISAVETA,IMO9471678,9HA4783,70.0,190.0,29.0,7.2,70.0,A
248741000,MILA,IMO9826823,9HA4789,79.0,199.0,32.0,8.6,79.0,A
248893000,MICHELANGELO TRADER,IMO9282170,9HA4850,70.0,147.0,22.0,8.4,70.0,A
248917000,TOLEDO,IMO9293624,9HA4861,70.0,199.0,32.0,8.7,70.0,A
248978000,KISS,IMO1012672,9HA4896,37.0,47.0,9.0,2.4,37.0,A
248993000,MINERVA ALICE,IMO9309435,9HA4903,80.0,253.0,44.0,13.6,80.0,A
249000397,FRIDAY,IMO9486788,9HB2453,37.0,31.0,6.0,1.2,0.0,A
249029000,PETANI,IMO9363065,9HIO9,70.0,225.0,32.0,14.3,70.0,A
249047000,CELEBRITY SUMMIT,IMO9192387,9HJC9,60.0,294.0,32.0,8.0,60.0,A
249048000,CELEBRITY INFINITY,IMO9189421,9HJD9,60.0,293.0,32.0,8.3,69.0,A
249111000,CAPRI,IMO9248526,9HKW9,70.0,289.0,45.0,17.8,71.0,A
249335000,NORTH OCEAN 102,IMO9382229,9HPS9,90.0,133.0,27.0,6.5,90.0,A
249386000,LEONIDAS,IMO9696474,9HA4229,70.0,25.0,8.0,4.0,70.0,A
249409000,CELEBRITY SOLSTICE,IMO9362530,9HRJ9,60.0,317.0,36.0,8.3,69.0,A
249551000,JS INEOS INVENTION,IMO9771511,9HA4281,90.0,25.0,8.0,4.0,90.0,A
249579000,DAVIDE B,IMO9721750,9HA4297,80.0,155.0,8.0,4.0,82.0,A
249652000,JS INEOS INDEPENDENC,IMO9744960,9HA4327,80.0,25.0,8.0,4.0,89.0,A
249666000,CELEBRITY ECLIPSE,IMO9404314,9HXC9,60.0,317.0,36.0,8.3,60.0,A
249726000,ALANI,IMO9782352,9HA4356,70.0,25.0,8.0,4.0,70.0,A
249806000,OKTEM AKSOY,IMO9282742,9HA2015,70.0,189.0,32.0,12.0,70.0,A
249973000,EVA,IMO9081734,9HMX5,70.0,167.0,25.0,9.8,69.0,A
249981000,SEARANGER,IMO9759800,9HA4460,80.0,250.0,44.0,11.7,80.0,A
255721000,LIVERPOOL STRAIT,IMO9609718,CQII9,70.0,187.0,29.0,10.5,70.0,A
255728000,JINLING CONFIDENCE,IMO9798337,CQIS,70.0,180.0,32.0,9.8,70.0,A
255790000,MSC TAMPICO,IMO9317937,CQMD,71.0,294.0,32.0,11.7,71.0,A
255805573,JOGELA,IMO9619402,CQIX,71.0,255.0,37.0,11.7,71.0,A
255805662,CARLOTA BOLTEN,IMO9718442,CQGM,70.0,180.0,30.0,10.7,70.0,A
255805665,NORTHERN JUPITER,IMO9466984,CQGP,70.0,332.0,43.0,14.5,71.0,A
255805676,CHICAGO,IMO9248162,CQEA,70.0,278.0,40.0,14.0,1.0,A
255805678,BUXCLIFF,IMO9221815,CQEC,70.0,299.0,40.0,14.5,79.0,A
255805854,MSC JEONGMIN,IMO9720471,CQZA,70.0,300.0,48.0,15.0,70.0,A
255805869,MSC GIULIA,IMO9770737,CQZP,74.0,299.0,48.0,13.0,74.0,A
255805979,INDUSTRIAL SONG,IMO9750464,CQIJ7,70.0,25.0,8.0,4.0,70.0,A
255805987,WIDUKIND,IMO9252735,CQIK7,70.0,220.0,32.0,12.2,70.0,A
255806004,BRUSSELS,IMO9200691,CQIM8,70.0,278.0,40.0,14.0,71.0,A
255806027,MSC SHUBA B,IMO9778076,CQIP2,71.0,25.0,8.0,4.0,71.0,A
255806031,MSC MADHU B,IMO9778088,CQIP6,71.0,330.0,48.0,12.0,71.0,A
255806034,NORTHERN JASPER,IMO9466960,CQIP9,70.0,333.0,43.0,14.5,70.0,A
255806037,NORTHERN JUVENILE,IMO9450349,CQIQ4,71.0,332.0,42.0,12.4,71.0,A
255806038,NORTHERN JUBILEE,IMO9450337,CQIQ5,70.0,333.0,43.0,14.5,71.0,A
255806058,NORDPENGUIN,IMO9783007,CQIS8,80.0,237.0,44.0,8.2,80.0,A
255806059,NORDINDEPENDENCE,IMO9783019,CQIS9,89.0,237.0,44.0,11.1,89.0,A
255806068,AS FIORELLA,IMO9395111,CQIU2,70.0,166.0,25.0,9.5,79.0,A
255806069,AS FABRIZIA,IMO9395135,CQIU3,70.0,166.0,25.0,9.5,70.0,A
255806122,AS SAVANNA,IMO9387451,CQAA8,70.0,172.0,27.0,8.4,70.0,A
255806138,NORDLOTUS,IMO9624067,CQAC8,80.0,229.0,42.0,8.2,80.0,A
255806154,NORDTULIP,IMO9521447,CQAE8,89.0,229.0,42.0,8.2,89.0,A
255806180,ONEGO TRADER,IMO9238351,CQAI2,70.0,133.0,16.0,4.3,70.0,A
255806181,WAAL CONFIDENCE,IMO9392092,CQAI3,70.0,180.0,28.0,7.4,70.0,A
255806304,NORTHERN MONUMENT,IMO9252577,CQAX6,74.0,300.0,40.0,12.8,74.0,A
255806371,AEPOS,IMO9875642,CQEF8,70.0,200.0,32.0,7.5,70.0,A
255806423,STOLT EBONY,IMO9744908,CQEM4,82.0,180.0,28.0,7.2,82.0,A
255806430,MSC BRITTANY,IMO9724049,CQEN3,71.0,300.0,48.0,11.5,71.0,A
255806448,RIO CADIZ,IMO9360764,CQEP5,74.0,261.0,32.0,8.2,74.0,A
255806456,PATALYA,IMO9305180,CQEQ5,80.0,144.0,23.0,6.5,80.0,A
255806474,ANDONIS,IMO9763916,CQES7,70.0,229.0,33.0,7.4,70.0,A
255806483,EDWARD OLDENDORFF,IMO9702613,CQET8,70.0,179.0,30.0,8.0,70.0,A
255806498,MSC JULIE,IMO9704996,CQEV7,71.0,300.0,48.0,13.7,71.0,A
255806501,ERNA OLDENDORFF,IMO9717670,CQEW2,70.0,180.0,30.0,8.1,70.0,A
255806521,MSC MAXINE,IMO9720287,CQEY6,71.0,300.0,48.0,13.1,71.0,A
256001528,GLADIUS,IMO9484819,9HB7511,37.0,38.0,8.0,2.0,37.0,A
256001533,DRIFTER CUBE,IMO0000000,9HB7542,36.0,30.0,7.0,4.0,52.0,B
256041000,ATLANTIC PROJECT II,IMO9235983,9HA3795,70.0,192.0,27.0,11.2,79.0,A
256062000,CMA CGM TIGRIS,IMO9705067,9HA3801,70.0,299.0,48.0,14.8,71.0,A
256604000,CMA CGM BIANCA,IMO9436367,9HA2889,70.0,334.0,42.0,14.7,74.0,A
256621000,FERASET,IMO9747651,9HA3966,70.0,157.0,27.0,9.4,70.0,A
256687000,CMA CGM SAMSON,IMO9436379,9HA2907,70.0,334.0,42.0,14.7,71.0,A
256725000,ROCK 13,IMO8681628,9HA3990,45.0,41.0,8.0,2.2,45.0,A
256763000,CROATIA,IMO9723277,9HA3999,71.0,300.0,8.0,4.0,71.0,A
257006530,DINA POLARIS,IMO9765031,LAXB7,90.0,99.0,21.0,6.0,90.0,A
257020120,S/Y MARI ANN,IMO0000000,LH2217,36.0,15.0,8.0,4.0,52.0,B
257040610,OLYMPIC ARTEMIS,IMO9726217,LAFV8,90.0,89.0,19.0,5.9,90.0,A
257076640,SEAU,IMO0000000,LD3784,36.0,14.0,8.0,4.0,52.0,B
257145000,BOW TRAJECTORY,IMO9669873,LARX7,80.0,182.0,32.0,13.2,82.0,A
257290000,BOW TUNGSTEN,IMO9777400,LADI8,89.0,165.0,27.0,8.5,89.0,A
257323000,SPAR VIRGO,IMO9299276,LAZR5,70.0,190.0,32.0,12.5,70.0,A
257326000,TORVANGER,IMO9524774,LAMJ7,80.0,183.0,32.0,7.8,80.0,A
257344000,HOEGH ESPERANZA,IMO9780354,LAGB8,80.0,294.0,46.0,9.0,80.0,A
257350000,STAR KILIMANJARO,IMO9396139,LAIG7,70.0,208.0,32.0,12.3,70.0,A
257368000,HOEGH COPENHAGEN,IMO9420057,LAIJ7,70.0,228.0,32.0,10.0,70.0,A
257384000,BOW AQUARIUS,IMO9753791,LAFA6,80.0,183.0,32.0,9.5,80.0,A
257401000,BOW FORTUNE,IMO9168635,LAJQ5,80.0,183.0,32.0,10.7,82.0,A
257435000,OSLO BULK 6,IMO9589968,LAHC8,70.0,108.0,18.0,4.3,70.0,A
257481000,OSLO BULK 9,IMO9485825,LAIF8,70.0,108.0,18.0,5.9,70.0,A
257484000,OSLO BULK 2,IMO9485772,LAIA8,70.0,108.0,18.0,4.1,70.0,A
257502000,BELTIDE,IMO9764063,LAJC8,79.0,190.0,32.0,6.6,79.0,A
257509000,NICE,IMO9247819,LAJH8,89.0,205.0,32.0,11.1,89.0,A
257530000,JO LONN,IMO8000903,LAEC6,80.0,174.0,32.0,4.0,70.0,A
257532000,STAR ISMENE,IMO9182966,LANT5,70.0,198.0,31.0,12.3,70.0,A
257575000,TRAIANO KNUTSEN,IMO9854765,LAGV8,80.0,299.0,48.0,9.4,80.0,A
257652780,TIRAMISU,IMO0000000,LK8707,36.0,12.0,4.0,4.0,52.0,B
257682000,VM CALLUNA,IMO8500604,LAFJ6,80.0,136.0,20.0,4.0,33.0,A
257714000,HOEGH TROOPER,IMO9075711,LAKQ7,70.0,200.0,32.0,10.0,70.0,A
257724000,CHAMPION ISTRA,IMO9489209,LAMK8,82.0,195.0,32.0,8.5,82.0,A
257818000,BELISLAND,IMO9698197,LAOH8,70.0,200.0,32.0,6.6,70.0,A
257842000,STAR LAGUNA,IMO9593854,LAPD7,70.0,204.0,32.0,12.6,52.0,A
257928000,CLIPPER QUITO,IMO9630755,LAPW7,80.0,225.0,36.0,12.0,83.0,A
258005000,STAR LYSEFJORD,IMO9616840,LAQQ7,70.0,204.0,32.0,12.6,70.0,A
258018280,DREAMCATHER,IMO0000000,LH4974,36.0,13.0,8.0,4.0,52.0,B
258285850,LENTO,,LG9379,36.0,25.0,8.0,4.0,52.0,B
258628000,HOEGH TRACER,IMO9684990,LAUL7,70.0,199.0,8.0,4.0,70.0,A
258640000,CLIPPER NEPTUN,IMO9372432,LAHY6,80.0,204.0,32.0,12.1,80.0,A
258669000,CLIPPER HERMOD,IMO9378163,LAID6,80.0,154.0,22.0,10.6,84.0,A
258692000,KRONVIKEN,IMO9321677,LAJB6,80.0,248.0,43.0,14.9,80.0,A
258707000,CLIPPER SIRIUS,IMO9379404,LAJA6,80.0,227.0,32.0,12.8,83.0,A
258733000,MARI JONE,IMO9725316,LAWB7,80.0,186.0,8.0,4.0,89.0,A
258775000,SPAR INDUS,IMO9734991,LATP7,70.0,199.0,8.0,4.0,70.0,A
258795000,BOW TRIDENT,IMO9669897,LARV7,80.0,182.0,32.0,13.2,81.0,A
258929000,CLIPPER MOON,IMO9253820,LAYU5,80.0,204.0,32.0,12.0,89.0,A
259005000,BONITA,IMO9494060,LALO7,70.0,189.0,32.0,12.8,79.0,A
259099000,SPAR VEGA,IMO9490870,LAKB7,70.0,189.0,32.0,12.9,70.0,A
259135000,BELFOREST,IMO9698185,LAQK8,70.0,200.0,32.0,10.8,70.0,A
259645000,ARTEMIS ARCTIC,IMO9207510,LJZK3,90.0,74.0,18.0,5.8,90.0,A
259709000,HOEGH MANILA,IMO9368912,LAEC7,70.0,179.0,32.0,9.6,70.0,A
259890000,SUSANA S,IMO9406714,LACF7,80.0,164.0,23.0,9.6,82.0,A
259924000,HOEGH SINGAPORE,IMO9431862,LAJT7,70.0,182.0,31.0,9.0,70.0,A
261084080,DIAMOND LTD EDITION,IMO0000000,,37.0,0.0,0.0,4.0,52.0,B
262006000,DVADESETPRVI MAJ,IMO9582427,4OCG,70.0,179.0,28.0,10.8,70.0,A
265694870,SY SEA BREEZE,IMO0000000,SLIF,36.0,27.0,7.0,4.0,52.0,B
265758850,VORONA,IMO0000000,SFC4880,36.0,12.0,3.0,4.0,52.0,B
265816730,,IMO0000000,,37.0,0.0,0.0,4.0,52.0,B
267188530,FLETCHER ARMSTRONG,,WTL7572,31.0,0.0,0.0,2.4,31.0,A
269110620,LADIALA,IMO0000000,HBY5124,36.0,14.0,8.0,4.0,52.0,B
269112020,NO STRESS,IMO0000000,HBY5252,36.0,17.0,4.0,4.0,52.0,B
271043022,DUZGIT ENDEAVOUR,IMO9581007,TCTW2,80.0,155.0,21.0,8.6,80.0,A
271045704,CHEMICAL ATLANTIK,IMO9780017,TCA4833,82.0,145.0,21.0,6.4,83.0,A
271049229,LEA ATK,IMO9566708,TCA6527,89.0,110.0,17.0,5.7,89.0,A
275508000,ARTEMIS,IMO9366225,YLPT,70.0,139.0,22.0,8.0,70.0,A
300000000,,,,99.0,0.0,0.0,0.0,99.0,A
303031000,POLAR ADVENTURE,IMO9244063,WAZV,80.0,272.0,46.0,17.5,80.0,A
303071000,GOL DIAMOND,IMO9514547,WDJ7559,90.0,58.0,14.0,4.1,79.0,A
303072000,PINNACLE,IMO8958631,WCY8978,30.0,38.0,11.0,4.7,30.0,A
303099000,GEORGIE GIRL,,WDF8582,37.0,22.0,5.0,4.0,52.0,B
303104000,SEABULK CHALLENGE,IMO7816551,KNJL,80.0,191.0,32.0,13.2,80.0,A
303117000,SAVANNAH,IMO8992651,WDF9415,90.0,27.0,8.0,2.6,60.0,A
303155000,PURA VIDA,,WDG3707,37.0,24.0,8.0,4.0,37.0,A
303195000,LYNNE FRINK,IMO8978459,WCC8505,90.0,33.0,7.0,2.9,7.0,A
303197000,NRC GUARDIAN,IMO8978497,WBZ9145,90.0,33.0,7.0,2.9,54.0,A
303198000,NRC ADMIRAL,IMO8978461,WCC8506,90.0,33.0,7.0,2.9,54.0,A
303200000,TAURUS,IMO7819498,WDB6361,31.0,22.0,7.0,4.0,32.0,A
303250000,GINNY LAB,IMO0000569,WDE7226,0.0,47.0,9.0,2.5,0.0,A
303275000,JUSTINE FOSS,IMO7512002,WYL4978,31.0,36.0,10.0,4.2,32.0,A
303304000,OCEAN MARINER,IMO8516433,WCF3990,31.0,25.0,8.0,4.0,32.0,A
303323000,PRINCESS KELLI,IMO0000000,WDK4266,30.0,0.0,0.0,4.0,52.0,B
303324000,TAASINGE,IMO7398315,WDI7004,30.0,19.0,6.0,4.0,52.0,B
303327000,OCEAN VICTORY,IMO7121140,WDG8218,90.0,66.0,17.0,4.0,35.0,A
303334000,TRES SUENOS,IMO0000000,WDK9590,36.0,20.0,10.0,4.0,52.0,B
303340000,PRESIDENT CLEVELAND,IMO9526502,WCEU,0.0,300.0,40.0,12.3,0.0,A
303348100,JOHN W BROWN,IMO8862739,KHJL,70.0,128.0,17.0,4.0,70.0,A
303350200,LAUREN FOSS,IMO8218938,WDG8426,31.0,45.0,12.0,5.3,31.0,A
303366000,ISLAND EXPRESS II,IMO0000000,WDB9429,60.0,0.0,0.0,4.0,52.0,B
303390000,RN WEEKS,IMO8516079,WBV3250,90.0,89.0,16.0,6.0,33.0,A
303398000,TAURUS,IMO7941021,WYH6499,31.0,27.0,8.0,3.0,31.0,A
303408000,INFINITY,IMO0000000,WDL5380,37.0,27.0,8.0,4.0,52.0,B
303411000,REPUBLIC TIDE,IMO7502526,WDB7611,90.0,59.0,12.0,4.5,79.0,A
303422000,SEA VENTURE,IMO9347413,WDC5952,90.0,106.0,21.0,6.9,99.0,A
303428000,PACIFIC VIKING,IMO7417666,WAR5261,30.0,32.0,8.0,4.0,30.0,A
303431000,WINDWARD,IMO0000000,WDK4216,37.0,30.0,6.0,4.0,52.0,B
303436000,W C PARK RESPONDER,IMO9043835,WBO8587,90.0,63.0,13.0,4.4,54.0,A
303455000,UTOPIA IV,IMO9851050,WDL7105,37.0,63.0,11.0,2.4,37.0,A
303457000,LAURA L VANENKEVORT,IMO8875310,WDK6830,52.0,210.0,22.0,7.0,52.0,A
303461000,FELLS POINT,IMO9704427,WDH5561,31.0,29.0,9.0,3.6,52.0,A
303466000,SARAH AVRICK,,WDL7424,52.0,31.0,10.0,5.8,52.0,A
303471000,ENDEAVOR,IMO7604300,WCE5063,90.0,53.0,10.0,5.3,97.0,A
303476000,WARRIOR,IMO8964305,WDC7597,60.0,40.0,7.0,4.0,60.0,A
303505000,STARLIGHT EXPRESS,,WDC7913,37.0,14.0,4.0,4.0,52.0,B
303514000,ALLIANCE,,WDC8119,60.0,23.0,6.0,4.0,52.0,B
303517000,JOSHUA CANDIES,IMO9551636,WJCD,90.0,86.0,18.0,6.2,90.0,A
303520000,SULPHUR ENTERPRISE,IMO9077044,KAKB,80.0,159.0,27.0,10.1,80.0,A
303532000,FREEDOM,IMO0000000,WDM2134,37.0,38.0,8.0,4.0,52.0,B
303544000,SIPSEY,IMO0000000,,37.0,29.0,6.0,4.0,52.0,B
303558000,DR NO,,WDJ4022,37.0,22.0,8.0,4.0,37.0,A
303584000,MAUNALEI,IMO9273686,KFMV,70.0,207.0,32.0,11.4,70.0,A
303585000,VOYAGER,IMO0000000,WDM2014,37.0,28.0,7.0,4.0,52.0,B
303589000,DODGE ISLAND,IMO7917800,WDB4450,90.0,85.0,15.0,5.4,90.0,A
303612000,SEAHAWK,,WDC4870,60.0,28.0,11.0,4.0,71.0,A
303615000,PRIDE OF BALTIMORE 2,,WUW2120,60.0,29.0,7.0,4.0,36.0,A
303628000,BOUNTIFUL,IMO7814656,WSX6805,30.0,50.0,14.0,4.0,0.0,A
303636000,MARK I,IMO7215654,WDC4939,30.0,26.0,7.0,4.0,30.0,A
303656000,ALASKAN LEGEND,IMO9271432,WDD2074,80.0,287.0,50.0,18.8,80.0,A
303658000,MIA,IMO9382877,WDD2870,90.0,85.0,18.0,6.3,70.0,A
303668000,GULF RELIANCE,IMO9398474,WDD2703,31.0,41.0,12.0,4.0,52.0,A
303679000,DEFIANT,IMO8662957,WDI7041,30.0,21.0,8.0,4.0,52.0,B
303682000,HALCYON,,WCG5821,37.0,38.0,7.0,4.0,0.0,A
303849000,HENRY J KAISER,IMO8302416,NHJK,80.0,193.0,30.0,4.0,35.0,A
303867000,CG KIMBALL,,NKIM,90.0,118.0,16.0,9.1,55.0,A
303868000,CGC MIDGETT,,NMID,55.0,140.0,18.0,6.8,55.0,A
303870000,USS BULKELEY,,NJDB,90.0,142.0,8.0,4.0,35.0,A
303879000,SAVANNAH (LCS28),,,35.0,129.0,32.0,0.0,35.0,A
303889000,WARSHIP 24,,,35.0,129.0,32.0,0.0,35.0,A
303924000,CAPE VINCENT,IMO8211291,KAES,70.0,192.0,26.0,8.5,35.0,A
303925000,PATHFINDER,IMO9075199,NGKK,90.0,100.0,17.0,5.8,35.0,A
303940000,CAPE WRATH,IMO7826166,WRGJ,70.0,212.0,32.0,11.6,70.0,A
303999000,OSCAR ELTON SETTE,IMO8835097,WTEE,90.0,60.0,13.0,4.6,90.0,A
304010618,CARIBE MARINER,IMO9110547,V2PM2,70.0,99.0,16.0,4.9,70.0,A
304010792,JAN CARIBE,IMO8815308,V2QD,70.0,94.0,16.0,5.0,70.0,A
304010937,DELPHINUS,IMO9137844,V2PD6,70.0,121.0,19.0,6.8,71.0,A
304010983,INDUSTRIAL AIM,IMO9204934,V2OC9,70.0,99.0,17.0,7.3,79.0,A
304067000,TAUGAS,IMO9675080,V2GS2,80.0,146.0,8.0,4.0,89.0,A
304080796,ANNEMIEKE,IMO9147681,V2EM,70.0,151.0,20.0,7.8,70.0,A
304221000,AGENA,IMO9197430,V2PR6,70.0,86.0,12.0,5.5,70.0,A
304304000,KATHARINA B,IMO9121869,V2NA6,70.0,99.0,18.0,6.6,99.0,A
304483000,ASIS V,IMO7720257,V2HE3,70.0,98.0,17.0,5.8,70.0,A
304598000,CARIBE LEGEND,IMO9061289,V2ST,70.0,99.0,18.0,6.6,70.0,A
304798000,LAKE ST CLAIR,IMO9315549,V2BN9,70.0,185.0,23.0,9.8,70.0,A
304941000,DENEB J,IMO9344241,V2BW1,70.0,139.0,22.0,7.4,79.0,A
305066000,PIA,IMO9384318,V2CP3,70.0,138.0,21.0,7.5,70.0,A
305134000,HOHEBANK,IMO9435818,V2CX3,70.0,139.0,22.0,8.8,70.0,A
305140000,TUCANA J,IMO9355472,V2CX7,70.0,139.0,22.0,7.4,70.0,A
305146000,CHALLENGER,IMO9213935,V2HI2,79.0,120.0,20.0,6.2,79.0,A
305164000,FRAUKE,IMO9376488,V2DB9,70.0,159.0,24.0,9.1,59.0,A
305200000,COMBI DOCK I,IMO9400473,V2DV7,70.0,169.0,25.0,6.6,79.0,A
305276000,BBC RHEIDERLAND,IMO9614696,V2HI6,71.0,161.0,26.0,7.4,71.0,A
305291000,K-BREEZE,IMO9389423,V2DP4,70.0,139.0,22.0,7.4,79.0,A
305350000,K-STORM,IMO9389435,V2DV8,70.0,139.0,22.0,7.4,79.0,A
305529000,BBC GANGES,IMO9508304,V2ER7,70.0,143.0,22.0,9.7,70.0,A
305682000,BBC NILE,IMO9571375,V2FI3,70.0,143.0,22.0,9.7,79.0,A
305703000,THORCO AMBER,IMO9484247,V2QL8,70.0,132.0,15.0,7.8,70.0,A
305723000,PARADERO,IMO9368998,V2QV7,72.0,140.0,22.0,6.6,72.0,A
305756000,BBC DANUBE,IMO9571399,V2FQ4,70.0,143.0,22.0,9.7,70.0,A
305767000,HC MELINA,IMO9415052,V2FR2,70.0,129.0,17.0,7.2,70.0,A
305792000,BBC MONT BLANC,IMO9508433,V2FT6,70.0,125.0,22.0,7.6,70.0,A
306812000,MIGHTY SERVANT 1,IMO8130875,PJVZ,70.0,190.0,50.0,9.1,79.0,A
308017000,CARNIVAL SUNSHINE,IMO9070058,C6FN4,60.0,272.0,35.0,8.3,69.0,A
308045000,CARNIVAL TRIUMPH,IMO9138850,C6FN5,60.0,272.0,35.0,8.3,60.0,A
308077000,GROUSE ARROW,IMO8918215,C6KG6,70.0,185.0,30.0,12.2,70.0,A
308126000,SWEDISH REEFER,IMO9030149,C6KD4,70.0,158.0,24.0,10.0,70.0,A
308311000,SEADREAM II,IMO8203440,C6PW9,60.0,104.0,14.0,4.0,60.0,A
308371000,LARVIK,IMO9307346,C6VC2,80.0,213.0,32.0,12.3,89.0,A
308457000,DISNEY WONDER,IMO9126819,C6QM8,60.0,294.0,32.0,8.0,60.0,A
308808000,LAPIS ARROW,IMO9361809,C6VH5,70.0,175.0,31.0,8.8,159.0,A
308865000,NORWEGIAN SKY,IMO9128532,C6PZ8,60.0,258.0,36.0,8.0,60.0,A
308976000,CSL METIS,IMO7926162,C6WK6,70.0,222.0,32.0,12.8,70.0,A
309168000,CRYSTAL SYMPHONY,IMO9066667,C6MY5,60.0,238.0,30.0,8.0,60.0,A
309281000,GREEN ITALIA,IMO9045780,C6WH9,70.0,131.0,19.0,8.8,79.0,A
309374000,INDEPENDENCE OF SEAS,IMO9349681,C6WW4,60.0,338.0,55.0,8.8,60.0,A
309518000,GRIMSTAD,IMO9336402,C6WG9,80.0,240.0,42.0,14.9,80.0,A
309653000,NORWEGIAN PEARL,IMO9342281,C6VG7,60.0,294.0,37.0,8.6,60.0,A
309764000,KITE ARROW,IMO9077082,C6ON2,70.0,199.0,32.0,13.5,70.0,A
309785000,DISCOVERY BAY,IMO9143740,C6OP3,70.0,142.0,22.0,8.6,70.0,A
309813000,JIAOLONG SPIRIT,IMO9379208,C6WZ9,80.0,274.0,48.0,17.3,80.0,A
309822000,HON HENRY JACKMAN,IMO7926174,C6VQ9,70.0,244.0,32.0,12.8,70.0,A
309942000,DOLE CHILE,IMO9185281,C6QX4,70.0,204.0,32.0,10.2,70.0,A
309951000,NORWEGIAN GEM,IMO9355733,C6VG8,60.0,294.0,37.0,8.2,69.0,A
309955000,ISTRA ACE,IMO9318503,C6WE7,70.0,175.0,31.0,8.8,70.0,A
310000000,UNFORGETTABLEOF,IMO0000000,ZCOU9,37.0,0.0,0.0,4.0,52.0,B
310376000,CORAL PRINCESS,IMO9229659,ZCDF4,60.0,293.0,32.0,8.3,60.0,A
310384000,ISLAND PRINCESS,IMO9230402,ZCDG4,60.0,294.0,32.0,8.0,60.0,A
310500000,CROWN PRINCESS,IMO9293399,ZCDM6,60.0,288.0,36.0,8.5,60.0,A
310515000,STENA PERFORMANCE,IMO9299159,ZCDR5,80.0,182.0,40.0,13.0,80.0,A
310563000,ARCHIMEDES,IMO1009637,ZCDY4,37.0,70.0,13.0,3.5,37.0,A
310627000,QUEEN MARY 2,IMO9241061,ZCEF6,60.0,345.0,48.0,10.3,60.0,A
310661000,ROYAL PRINCESS,IMO9584712,ZCEI3,60.0,330.0,38.0,8.5,60.0,A
